"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"566","12","COMPARTMENTS","","Lysosome","0.0228","MPO|NAPSA|ACE|FABP5|PCSK9|ARG1|DPP4|TLR9|ADA|TRPM2|LDLR|ENPP1","17588","17785|18022|17896|18025|18007|18034|17866|18148|17926|17773|17878|18004","3.4E-4","","GOCC:0005764","0.16420651529995461","0"
"260","8","COMPARTMENTS","","Endocytic vesicle","0.0228","MPO|WNT5A|NOS3|DPP4|TLR9|ABCA1|ACE2|LDLR","17588","17785|17812|18013|17866|18148|17923|17887|17878","3.4E-4","","GOCC:0030139","0.16420651529995461","0"
"712","15","Monarch Phenotype","","Neutrophil count","0.023","MPO|CCR7|IL1RN|NLRC5|PPARG|MET|NLRP3|ATF3|GATA2|NR3C2|CX3CR1|GATA3|IRF4|CYP19A1|ABO","17588","17785|17944|17794|18085|18040|17860|17857|17854|17842|18079|18145|17899|18103|18064|18061","6.52E-5","","EFO:0004833","0.16382721639824072","0"
"1169","20","Monarch Phenotype","","Abnormal cardiovascular system physiology","0.023","USP18|MACROD2|GCK|WNT5A|PPARG|NRG1|ACE|PCSK9|MET|GATA2|NR3C2|ADA|ABCA1|PRKCZ|CCM2|AGTR1|CSRP3|LDLR|ABO|ENPP1","17588","17971|18127|18112|17812|18040|17938|17896|18007|17860|17842|18079|17926|17923|17983|18088|17911|18052|17878|18061|18004","6.7E-5","","HP:0011025","0.16382721639824072","0"
"30","4","Monarch Phenotype","","Symptomatic seizures","0.023","GCK|CYP27B1|GATA3|POMC","17588","18112|17872|17899|17851","6.42E-5","","HP:0011145","0.16382721639824072","0"
"715","15","Monarch Phenotype","","Abnormal liver morphology","0.023","MIF|USP18|IL1RN|PPARG|PCSK9|MET|NLRP3|GATA2|ARG1|CD3E|ADA|ABCA1|CYP19A1|LDLR|ENPP1","17588","17803|17971|17794|18040|18007|17860|17857|17842|18034|18151|17926|17923|18064|17878|18004","6.82E-5","","HP:0410042","0.16382721639824072","0"
"19","3","COMPARTMENTS","","Endolysosome membrane","0.0231","PCSK9|TLR9|LDLR","17588","18007|18148|17878","3.6E-4","","GOCC:0036020","0.16363880201078557","0"
"349","8","KEGG Pathways","","PI3K-Akt signaling pathway","0.0231","OSM|HGF|NOS3|PRL|ANGPT2|MET|SGK1|NR4A1","17588","17935|18130|18013|17824|17908|17860|17917|17884","0.0021","","hsa04151","0.16363880201078557","0"
"37","3","KEGG Pathways","","Primary immunodeficiency","0.0231","CD3E|ADA|CD8A","17588","18151|17926|17806","0.0021","","hsa05340","0.16363880201078557","0"
"31","4","Monarch Phenotype","","Estradiol measurement","0.0231","PPARGC1B|SHBG|CYP19A1|ABO","17588","17776|17788|18064|18061","7.21E-5","","EFO:0004697","0.16363880201078557","0"
"2228","30","Monarch Phenotype","","Cardiovascular disease biomarker measurement","0.0231","MACROD2|AMH|GCK|MPO|KLB|RORA|NLRC5|PPARGC1A|PDE3B|PPARG|NRG1|PCSK9|PPARGC1B|MET|CCR6|GATA2|ARG1|NR3C2|SGK1|ABCA1|GATA3|SHBG|TMEM26|DHRS9|LDLR|GIPR|SARM1|ANGPTL8|ABO|DAPK2","17588","18127|17869|18112|17785|17890|17821|18085|17956|18049|18040|17938|18007|17776|17860|18136|17842|18034|18079|17917|17923|17899|17788|17809|18142|17878|17818|18058|17902|18061|17836","7.3E-5","","EFO:0005278","0.16363880201078557","0"
"895","17","Monarch Phenotype","","Abnormality of the liver","0.0231","MIF|USP18|GCK|IL1RN|PPARG|PCSK9|MET|NLRP3|GATA2|ARG1|CD3E|ADA|ABCA1|CYP19A1|POMC|LDLR|ENPP1","17588","17803|17971|18112|17794|18040|18007|17860|17857|17842|18034|18151|17926|17923|18064|17851|17878|18004","7.28E-5","","HP:0001392","0.16363880201078557","0"
"252","7","GO Biological Process","","Defense response to virus","0.0232","RIPK3|IFNG|NLRC5|F2RL1|TLR9|AIM2|CARD9","17588","18121|17947|18085|17965|18148|17962|18139","0.0014","","GO:0051607","0.16345120151091003","0"
"7","2","GO Biological Process","","Positive regulation of humoral immune response mediated by circulating immunoglobulin","0.0233","TREM2|TNF","17588","18073|18010","0.0014","","GO:0002925","0.1632644078973981","0"
"32","3","GO Biological Process","","Regulation of vascular endothelial growth factor production","0.0233","RORA|CCR2|ADORA2B","17588","17821|18124|17791","0.0014","","GO:0010574","0.1632644078973981","0"
"7","2","GO Biological Process","","Positive regulation of cGMP-mediated signaling","0.0233","ADORA2B|NPPC","17588","17791|18031","0.0014","","GO:0010753","0.1632644078973981","0"
"7","2","GO Biological Process","","Negative regulation of macrophage chemotaxis","0.0233","MIF|CYP19A1","17588","17803|18064","0.0014","","GO:0010760","0.1632644078973981","0"
"7","2","GO Biological Process","","Bradykinin catabolic process","0.0233","ACE|MME","17588","17896|18109","0.0014","","GO:0010815","0.1632644078973981","0"
"184","6","GO Biological Process","","Signal release","0.0233","IL1RN|GHRH|ABCA1|GATA3|TRPV4|NR4A1","17588","17794|18028|17923|17899|17875|17884","0.0014","","GO:0023061","0.1632644078973981","0"
"406","9","GO Biological Process","","Secretion by cell","0.0233","IL1RN|MERTK|ADORA2B|GHRH|ABCA1|GATA3|TRPV4|NR4A1|CCL5","17588","17794|18070|17791|18028|17923|17899|17875|17884|17989","0.0014","","GO:0032940","0.1632644078973981","0"
"32","3","GO Biological Process","","Peptide catabolic process","0.0233","GGT1|ACE|MME","17588","18106|17896|18109","0.0014","","GO:0043171","0.1632644078973981","0"
"7","2","GO Biological Process","","Regulation of CD8-positive, alpha-beta T cell differentiation","0.0233","LILRB4|SOCS1","17588","18001|17932","0.0014","","GO:0043376","0.1632644078973981","0"
"32","3","GO Biological Process","","Positive regulation of viral genome replication","0.0233","CD28|NR5A2|CCL5","17588","18067|17830|17989","0.0014","","GO:0045070","0.1632644078973981","0"
"7","2","GO Biological Process","","Receptor-mediated virion attachment to host cell","0.0233","DPP4|ACE2","17588","17866|17887","0.0014","","GO:0046813","0.1632644078973981","0"
"7","2","GO Biological Process","","Mesenchymal-epithelial cell signaling","0.0233","HGF|WNT5A","17588","18130|17812","0.0014","","GO:0060638","0.1632644078973981","0"
"7","2","GO Biological Process","","Regulation of hippocampal neuron apoptotic process","0.0233","CX3CR1|TREM2","17588","18145|18073","0.0014","","GO:0110089","0.1632644078973981","0"
"7","2","GO Biological Process","","Positive regulation of I-kappaB phosphorylation","0.0233","CX3CR1|TNF","17588","18145|18010","0.0014","","GO:1903721","0.1632644078973981","0"
"7","2","GO Biological Process","","Positive regulation of microglial cell migration","0.0233","CX3CR1|TREM2","17588","18145|18073","0.0014","","GO:1904141","0.1632644078973981","0"
"124","5","GO Biological Process","","Cardiac chamber morphogenesis","0.0234","WNT5A|NRG1|NOS3|RBP4|GATA3","17588","17812|17938|18013|17980|17899","0.0015","","GO:0003206","0.1630784142589857","0"
"185","6","GO Biological Process","","Regulation of MAP kinase activity","0.0234","MIF|WNT5A|PPARG|TLR9|TNF|TRIB3","17588","17803|17812|18040|18148|18010|18097","0.0015","","GO:0043405","0.1630784142589857","0"
"1087","19","Monarch Phenotype","","Infectious disease biomarker","0.0235","TBX21|MPO|CCR7|IL1RN|NLRC5|DNAJC27|NRG1|S100B|CD86|GATA2|NR3C2|CX3CR1|GATA3|IRF4|SIRT3|CYP19A1|HMGA1|ABO|ACACA","17588","17893|17785|17944|17794|18085|17998|17938|17977|18019|17842|18079|18145|17899|18103|17959|18064|17914|18061|17920","7.89E-5","","EFO:0006843","0.16289321377282637","0"
"3","2","Reactome Pathways","","MET activates STAT3","0.0242","HGF|MET","17588","18130|17860","4.0E-4","","HSA-8875791","0.16161846340195687","0"
"216","7","DISEASES","","Intestinal disease","0.0247","AMH|IFNG|NRG1|CARD9|CD8A|TNF|MME","17588","17869|17947|17938|18139|17806|18010|18109","5.9E-4","","DOID:5295","0.16073030467403343","0"
"4","2","DISEASES","","Left bundle branch hemiblock","0.0248","ACE|NR3C2","17588","17896|18079","6.0E-4","","DOID:10272","0.16055483191737838","0"
"978","16","DISEASES","","Cancer","0.0248","AMH|MPO|NAPSA|NRG1|MERTK|PRL|MET|SLC2A4|NR5A2|IRF4|CYP19A1|POMC|CD8A|TNF|MME|AGAP2","17588","17869|17785|18022|17938|18070|17824|17860|17941|17830|18103|18064|17851|17806|18010|18109|18082","6.2E-4","","DOID:162","0.16055483191737838","0"
"4","2","DISEASES","","Pulmonary tuberculosis","0.0248","IFNG|TNF","17588","17947|18010","6.0E-4","","DOID:2957","0.16055483191737838","0"
"4","2","DISEASES","","Vaccinia","0.0248","IFNG|CD8A","17588","17947|17806","6.0E-4","","DOID:3298","0.16055483191737838","0"
"4","2","DISEASES","","Craniopharyngioma","0.0248","PRL|POMC","17588","17824|17851","6.0E-4","","DOID:3840","0.16055483191737838","0"
"23","3","DISEASES","","Hypopituitarism","0.0248","PRL|GHRH|POMC","17588","17824|18028|17851","6.0E-4","","DOID:9406","0.16055483191737838","0"
"4","2","DISEASES","","Systolic heart failure","0.0248","ACE|NR3C2","17588","17896|18079","6.0E-4","","DOID:9651","0.16055483191737838","0"
"4","2","DISEASES","","Toxoplasmosis","0.0248","IFNG|CD8A","17588","17947|17806","6.0E-4","","DOID:9965","0.16055483191737838","0"
"126","5","GO Biological Process","","Response to ethanol","0.025","SLC2A4|GATA3|NPPC|TNF|CYP2E1","17588","17941|17899|18031|18010|17782","0.0016","","GO:0045471","0.16020599913279623","0"
"20","3","COMPARTMENTS","","Transforming growth factor beta complex","0.0251","IFNG|CD8A|TNF","17588","17947|17806|18010","4.1E-4","","GOCC:0099126","0.16003262785189618","0"
"76","5","GO Molecular Function","","Virus receptor activity","0.0251","CCR5|CD86|DPP4|ACE2|LDLR","17588","18133|18019|17866|17887|17878","1.7E-4","","GO:0001618","0.16003262785189618","0"
"33","3","GO Biological Process","","Positive regulation of monooxygenase activity","0.0252","CYP27B1|IFNG|TNF","17588","17872|17947|18010","0.0016","","GO:0032770","0.15985994592184558","0"
"771","13","GO Biological Process","","Negative regulation of catalytic activity","0.0252","CEACAM1|HGF|CYP27B1|IFNG|PPARG|CCR2|NOS3|PRKCZ|LILRB4|TNF|TRIB3|NR4A1|SOCS1","17588","18037|18130|17872|17947|18040|18124|18013|17983|18001|18010|18097|17884|17932","0.0016","","GO:0043086","0.15985994592184558","0"
"33","3","GO Biological Process","","Negative regulation of insulin receptor signaling pathway","0.0252","PRKCZ|SOCS1|ENPP1","17588","17983|17932|18004","0.0016","","GO:0046627","0.15985994592184558","0"
"33","3","GO Biological Process","","Regulation of renal system process","0.0252","ACE|F2RL1|AGTR1","17588","17896|17965|17911","0.0016","","GO:0098801","0.15985994592184558","0"
"74","4","GO Biological Process","","Sensory perception of pain","0.0253","ACE|CCR2|TNF|MME","17588","17896|18124|18010|18109","0.0016","","GO:0019233","0.1596879478824182","0"
"74","4","GO Biological Process","","Pancreas development","0.0253","WNT5A|MET|NR5A2|GIPR","17588","17812|17860|17830|17818","0.0016","","GO:0031016","0.1596879478824182","0"
"74","4","GO Biological Process","","Regulation of organic acid transport","0.0253","MIF|ARG1|ACE2|TNF","17588","17803|18034|17887|18010","0.0016","","GO:0032890","0.1596879478824182","0"
"74","4","GO Biological Process","","Negative regulation of reproductive process","0.0253","AMH|WNT5A|ADA|NPPC","17588","17869|17812|17926|18031","0.0016","","GO:2000242","0.1596879478824182","0"
"413","9","GO Biological Process","","Metal ion homeostasis","0.0254","CYP27B1|WNT5A|CCR2|LCN2|STEAP4|GPER1|TRPV4|CSRP3|CCL5","17588","17872|17812|18124|17779|17797|18094|17875|18052|17989","0.0016","","GO:0055065","0.1595166283380062","0"
"342","10","Monarch Phenotype","","Serum alanine aminotransferase measurement","0.0255","MACROD2|RORA|PPARG|MERTK|MET|SLC2A4|NLRP3|DHRS9|RGS5|ABO","17588","18127|17821|18040|18070|17860|17941|17857|18142|17839|18061","9.11E-5","","EFO:0004735","0.1593459819566045","0"
"41","3","WikiPathways","","Nucleotide-binding oligomerization domain (NOD) pathway","0.0258","NLRP3|AIM2|CARD9","17588","17857|17962|18139","0.0028","","WP1433","0.158838029403677","0"
"24","3","DISEASES","","Ovarian dysfunction","0.0259","AMH|SHBG|CYP19A1","17588","17869|17788|18064","6.7E-4","","DOID:1414","0.15867002359187482","0"
"128","5","GO Biological Process","","Mononuclear cell proliferation","0.0264","ACE|CD28|CD3E|ADA|DOCK2","17588","17896|18067|18151|17926|17950","0.0017","","GO:0032943","0.15783960731301688","0"
"75","4","GO Biological Process","","Positive regulation of carbohydrate metabolic process","0.0264","GCK|IFNG|PPARGC1A|GPER1","17588","18112|17947|17956|18094","0.0017","","GO:0045913","0.15783960731301688","0"
"75","4","GO Biological Process","","Stress-activated MAPK cascade","0.0264","WNT5A|CARD9|CCM2|TNF","17588","17812|18139|18088|18010","0.0017","","GO:0051403","0.15783960731301688","0"
"8195","72","COMPARTMENTS","","Cytoplasm","0.0265","CEACAM1|MIF|USP18|RIPK3|HGF|GCK|MPO|CYP27B1|CCR7|NAPSA|IL1RN|NLRC5|WNT5A|PPARGC1A|PDE3B|PPARG|ACE|S100B|CCR2|CCR5|MERTK|F2RL1|FABP5|NOS3|PRL|PCSK9|PPARGC1B|SLC2A4|NLRP3|GATA2|ARG1|NR3C2|STAT4|DPP4|TLR9|SGK1|AIM2|CYP2J2|CARD9|ADA|LCN2|ABCA1|PRKCZ|XDH|IRF4|CCM2|SIRT3|CYP19A1|FITM2|GPER1|TRPM2|POMC|DHRS9|ACE2|SENP1|TRIB3|MME|DOCK2|CSRP3|RGS5|CYP2E1|NR4A1|AGAP2|GPR84|LDLR|SARM1|ABO|ACACA|DAPK2|SOCS1|ENPP1|SOCS7","17588","18037|17803|17971|18121|18130|18112|17785|17872|17944|18022|17794|18085|17812|17956|18049|18040|17896|17977|18124|18133|18070|17965|18025|18013|17824|18007|17776|17941|17857|17842|18034|18079|17953|17866|18148|17917|17962|17986|18139|17926|17779|17923|17983|17800|18103|18088|17959|18064|18076|18094|17773|17851|18142|17887|18091|18097|18109|17950|18052|17839|17782|17884|18082|18046|17878|18058|18061|17920|17836|17932|18004|17848","4.5E-4","","GOCC:0005737","0.1576754126063192","0"
"1268","20","GO Molecular Function","","Transmembrane signaling receptor activity","0.0267","CCR7|PPARG|CCR2|CCR5|MERTK|F2RL1|ADORA2B|MET|CCR6|CX3CR1|TLR9|CD3E|TREM2|ABCA1|GPER1|AGTR1|TRPV4|GPR84|GIPR|TLR5","17588","17944|18040|18124|18133|18070|17965|17791|17860|18136|18145|18148|18151|18073|17923|18094|17911|17875|18046|17818|17845","2.0E-4","","GO:0004888","0.1573488738635425","0"
"41","4","GO Molecular Function","","Signaling receptor inhibitor activity","0.0267","IL1RN|PCSK9|LILRB4|CCL5","17588","17794|18007|18001|17989","2.0E-4","","GO:0030547","0.1573488738635425","0"
"502","10","GO Biological Process","","Monocarboxylic acid metabolic process","0.0269","MIF|GCK|GGT1|PPARGC1A|PPARG|NR5A2|CYP2J2|DHRS9|CYP2E1|ACACA","17588","17803|18112|18106|17956|18040|17830|17986|18142|17782|17920","0.0017","","GO:0032787","0.1570247719997592","0"
"34","3","GO Biological Process","","Response to fluid shear stress","0.0269","ACE|NOS3|ABCA1","17588","17896|18013|17923","0.0017","","GO:0034405","0.1570247719997592","0"
"191","6","GO Biological Process","","Positive regulation of I-kappaB kinase/NF-kappaB signaling","0.0269","CCR7|S100B|F2RL1|TLR9|CARD9|TNF","17588","17944|17977|17965|18148|18139|18010","0.0017","","GO:0043123","0.1570247719997592","0"
"34","3","GO Biological Process","","Brown fat cell differentiation","0.0269","PPARGC1A|SLC2A4|GATA2","17588","17956|17941|17842","0.0017","","GO:0050873","0.1570247719997592","0"
"34","3","GO Biological Process","","Regulation of glycogen metabolic process","0.0269","GCK|POMC|ENPP1","17588","18112|17851|18004","0.0017","","GO:0070873","0.1570247719997592","0"
"34","3","GO Biological Process","","Regulation of neuroinflammatory response","0.0269","TREM2|TNF|LDLR","17588","18073|18010|17878","0.0017","","GO:0150077","0.1570247719997592","0"
"1622","21","GO Biological Process","","Negative regulation of biosynthetic process","0.0271","CEACAM1|TBX21|GCK|CYP27B1|IFNG|WNT5A|PPARG|NRG1|PPARGC1B|RORC|ATF3|GATA2|GATA3|LILRB4|GPER1|NPPC|TNF|HMGA1|TRPV4|TRIB3|ENPP1","17588","18037|17893|18112|17872|17947|17812|18040|17938|17776|17992|17854|17842|17899|18001|18094|18031|18010|17914|17875|18097|18004","0.0017","","GO:0009890","0.15670307091255942","0"
"76","4","GO Biological Process","","Peptide secretion","0.0274","IL1RN|GHRH|ABCA1|TRPV4","17588","17794|18028|17923|17875","0.0017","","GO:0002790","0.1562249437179612","0"
"11","2","WikiPathways","","NAD metabolism, sirtuins and aging","0.0275","PPARG|SIRT3","17588","18040|17959","0.003","","WP3630","0.15606673061697374","0"
"676","13","COMPARTMENTS","","Plasma membrane region","0.0278","CEACAM1|NRG1|NOS3|SLC19A1|MET|DPP4|TLR9|TREM2|GPER1|CD8A|ACE2|LDLR|ENPP1","17588","18037|17938|18013|17827|17860|17866|18148|18073|18094|17806|17887|17878|18004","4.8E-4","","GOCC:0098590","0.15559552040819238","0"
"8","2","GO Biological Process","","Respiratory burst involved in defense response","0.0278","MPO|TREM2","17588","17785|18073","0.0018","","GO:0002679","0.15559552040819238","0"
"193","6","GO Biological Process","","Cellular calcium ion homeostasis","0.0278","WNT5A|CCR2|GPER1|TRPV4|CSRP3|CCL5","17588","17812|18124|18094|17875|18052|17989","0.0018","","GO:0006874","0.15559552040819238","0"
"8","2","GO Biological Process","","Negative regulation of low-density lipoprotein particle clearance","0.0278","PCSK9|LDLR","17588","18007|17878","0.0018","","GO:0010989","0.15559552040819238","0"
"193","6","GO Biological Process","","Positive regulation of protein-containing complex assembly","0.0278","IFNG|CCR7|NRG1|MET|ABCA1|TNF","17588","17947|17944|17938|17860|17923|18010","0.0018","","GO:0031334","0.15559552040819238","0"
"8","2","GO Biological Process","","Positive regulation of interleukin-18 production","0.0278","TLR9|TNF","17588","18148|18010","0.0018","","GO:0032741","0.15559552040819238","0"
"130","5","GO Biological Process","","Endocrine system development","0.0278","WNT5A|GATA2|GHRH|GATA3|GIPR","17588","17812|17842|18028|17899|17818","0.0018","","GO:0035270","0.15559552040819238","0"
"8","2","GO Biological Process","","Host-mediated regulation of intestinal microbiota composition","0.0278","CX3CR1|CARD9","17588","18145|18139","0.0018","","GO:0048874","0.15559552040819238","0"
"8","2","GO Biological Process","","Negative regulation of interferon-gamma-mediated signaling pathway","0.0278","PPARG|ARG1","17588","18040|18034","0.0018","","GO:0060336","0.15559552040819238","0"
"8","2","GO Biological Process","","Regulation of branching involved in salivary gland morphogenesis","0.0278","HGF|TNF","17588","18130|18010","0.0018","","GO:0060693","0.15559552040819238","0"
"8","2","GO Biological Process","","Necroptotic signaling pathway","0.0278","RIPK3|TNF","17588","18121|18010","0.0018","","GO:0097527","0.15559552040819238","0"
"8","2","GO Biological Process","","Positive regulation of oxidative stress-induced neuron death","0.0278","TRPM2|TNF","17588","17773|18010","0.0018","","GO:1903223","0.15559552040819238","0"
"8","2","GO Biological Process","","Positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","0.0278","GATA2|AGTR1","17588","17842|17911","0.0018","","GO:1903589","0.15559552040819238","0"
"8","2","GO Biological Process","","Cellular response to aldosterone","0.0278","ACE|SGK1","17588","17896|17917","0.0018","","GO:1904045","0.15559552040819238","0"
"8","2","GO Biological Process","","Negative regulation of morphogenesis of an epithelium","0.0278","WNT5A|TNF","17588","17812|18010","0.0018","","GO:1905331","0.15559552040819238","0"
"421","9","GO Biological Process","","Cellular ion homeostasis","0.0279","WNT5A|CCR2|LCN2|STEAP4|GPER1|TRPV4|CSRP3|CCL5|ENPP1","17588","17812|18124|17779|17797|18094|17875|18052|17989|18004","0.0018","","GO:0006873","0.15543957967264024","0"
"77","4","GO Biological Process","","Modulation by host of symbiont process","0.028","CX3CR1|CARD9|CCL5|CCL4","17588","18145|18139|17989|18100","0.0018","","GO:0051851","0.15528419686577807","0"
"35","3","GO Biological Process","","Blood vessel remodeling","0.0282","ACE|CCR2|NOS3","17588","17896|18124|18013","0.0018","","GO:0001974","0.15497508916806388","0"
"508","10","GO Biological Process","","Positive regulation of organelle organization","0.0282","CCR7|WNT5A|PPARGC1A|F2RL1|MET|CD28|TREM2|GPER1|TNF|TRPV4","17588","17944|17812|17956|17965|17860|18067|18073|18094|18010|17875","0.0019","","GO:0010638","0.15497508916806388","0"
"35","3","GO Biological Process","","Positive regulation of protein-containing complex disassembly","0.0282","F2RL1|TNF|TRPV4","17588","17965|18010|17875","0.0018","","GO:0043243","0.15497508916806388","0"
"35","3","GO Biological Process","","Negative regulation of blood vessel endothelial cell migration","0.0282","PPARG|ANGPT2|TNF","17588","18040|17908|18010","0.0018","","GO:0043537","0.15497508916806388","0"
"35","3","GO Biological Process","","Regulation of endothelial cell differentiation","0.0282","CEACAM1|XDH|TNF","17588","18037|17800|18010","0.0018","","GO:0045601","0.15497508916806388","0"
"35","3","GO Biological Process","","Positive regulation of myeloid leukocyte cytokine production involved in immune response","0.0282","MIF|WNT5A|CARD9","17588","17803|17812|18139","0.0018","","GO:0061081","0.15497508916806388","0"
"35","3","GO Biological Process","","T cell migration","0.0282","CCR2|CCR6|CCL20","17588","18124|18136|17863","0.0018","","GO:0072678","0.15497508916806388","0"
"58","4","UniProt Keywords","","Growth regulation","0.0282","OSM|IFNG|SOCS1|SOCS7","17588","17935|17947|17932|17848","6.7E-4","","KW-0341","0.15497508916806388","0"
"25","3","DISEASES","","Female reproductive organ benign neoplasm","0.0284","AMH|NAPSA|SHBG","17588","17869|18022|17788","7.5E-4","","DOID:0060086","0.15466816599529623","0"
"25","3","DISEASES","","Congestive heart failure","0.0284","ACE|S100B|NR3C2","17588","17896|17977|18079","7.5E-4","","DOID:6000","0.15466816599529623","0"
"87","4","KEGG Pathways","","PD-L1 expression and PD-1 checkpoint pathway in cancer","0.0284","IFNG|CD28|TLR9|CD3E","17588","17947|18067|18148|18151","0.0028","","hsa05235","0.15466816599529623","0"
"691","12","GO Biological Process","","Negative regulation of cellular component organization","0.0285","HGF|WNT5A|PPARG|ACE|PCSK9|MET|DPP4|TREM2|PRKCZ|TNF|TRPV4|LDLR","17588","18130|17812|18040|17896|18007|17860|17866|18073|17983|18010|17875|17878","0.0019","","GO:0051129","0.15451551399914898","0"
"78","4","GO Biological Process","","Response to osmotic stress","0.029","SLC2A4|NLRP3|TNF|TRPV4","17588","17941|17857|18010|17875","0.0019","","GO:0006970","0.1537602002101044","0"
"78","4","GO Biological Process","","Nucleotide catabolic process","0.029","ADA|XDH|FITM2|SARM1","17588","17926|17800|18076|18058","0.0019","","GO:0009166","0.1537602002101044","0"
"988","15","GO Biological Process","","Regulation of catabolic process","0.029","HGF|GCK|IFNG|WNT5A|PDE3B|NRG1|PCSK9|MET|TLR9|TREM2|TNF|TRIB3|AGAP2|LDLR|DAPK2","17588","18130|18112|17947|17812|18049|17938|18007|17860|18148|18073|18010|18097|18082|17878|17836","0.0019","","GO:0009894","0.1537602002101044","0"
"78","4","GO Biological Process","","Regulation of cyclase activity","0.029","CCR2|NOS3|ADORA2B|GIPR","17588","18124|18013|17791|17818","0.0019","","GO:0031279","0.1537602002101044","0"
"22","3","Reactome Pathways","","CD28 dependent PI3K/Akt signaling","0.029","CD28|CD86|TRIB3","17588","18067|18019|18097","5.3E-4","","HSA-389357","0.1537602002101044","0"
"497","12","Monarch Phenotype","","Total cholesterol measurement","0.029","IL1RN|RORA|PPARG|PCSK9|SLC19A1|ABCA1|SHBG|LDLR|GIPR|SARM1|ANGPTL8|ABO","17588","17794|17821|18040|18007|17827|17923|17788|17878|17818|18058|17902|18061","1.1E-4","","EFO:0004574","0.1537602002101044","0"
"425","9","GO Biological Process","","Purine-containing compound metabolic process","0.0293","MACROD2|GCK|RORA|ADA|XDH|FITM2|NPPC|ACACA|ENPP1","17588","18127|18112|17821|17926|17800|18076|18031|17920|18004","0.0019","","GO:0072521","0.15331323796458904","0"
"147","5","KEGG Pathways","","Necroptosis","0.0294","RIPK3|IFNG|NLRP3|STAT4|TNF","17588","18121|17947|17857|17953|18010","0.003","","hsa04217","0.15316526695878427","0"
"133","5","GO Biological Process","","Hormone-mediated signaling pathway","0.0296","PPARG|PPARGC1B|NR3C2|NR5A2|GPER1","17588","18040|17776|18079|17830|18094","0.002","","GO:0009755","0.15287082889410614","0"
"36","3","GO Biological Process","","Positive regulation of phosphatase activity","0.0299","RIPK3|IFNG|PPARGC1B","17588","18121|17947|17776","0.002","","GO:0010922","0.15243288116755704","0"
"36","3","GO Biological Process","","Positive regulation of ATP metabolic process","0.0299","IFNG|PPARGC1A|TREM2","17588","17947|17956|18073","0.002","","GO:1903580","0.15243288116755704","0"
"36","3","GO Biological Process","","Negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","0.0299","NRG1|TNF|AGAP2","17588","17938|18010|18082","0.002","","GO:2001240","0.15243288116755704","0"
"5","2","TISSUES","","Adenoma cell","0.0299","PRL|POMC","17588","17824|17851","8.4E-4","","BTO:0000178","0.15243288116755704","0"
"5","2","TISSUES","","Arteriole","0.0299","ACE|NOS3","17588","17896|18013","8.4E-4","","BTO:0001997","0.15243288116755704","0"
"5","2","TISSUES","","Corticotropic cell","0.0299","PRL|POMC","17588","17824|17851","8.4E-4","","BTO:0002509","0.15243288116755704","0"
"5","2","TISSUES","","Alveolar epithelium","0.0299","ACE2|TNF","17588","17887|18010","8.4E-4","","BTO:0003511","0.15243288116755704","0"
"100","5","Reactome Pathways","","Toll Like Receptor 3 (TLR3) Cascade","0.0299","USP18|RIPK3|NLRC5|S100B|SARM1","17588","17971|18121|18085|17977|18058","5.8E-4","","HSA-168164","0.15243288116755704","0"
"79","4","GO Biological Process","","Regulation of lyase activity","0.03","CCR2|NOS3|ADORA2B|GIPR","17588","18124|18013|17791|17818","0.002","","GO:0051339","0.15228787452803377","0"
"90","4","KEGG Pathways","","Hematopoietic cell lineage","0.0301","CD3E|CD8A|TNF|MME","17588","18151|17806|18010|18109","0.0031","","hsa04640","0.15214335044061567","0"
"514","10","GO Biological Process","","Inorganic ion homeostasis","0.0303","CYP27B1|WNT5A|CCR2|LCN2|STEAP4|GPER1|TRPV4|CSRP3|CCL5|ENPP1","17588","17872|17812|18124|17779|17797|18094|17875|18052|17989|18004","0.002","","GO:0098771","0.1518557371497695","0"
"1014","16","TISSUES","","Trunk","0.0304","MACROD2|AMH|IFNG|PPARG|CCR2|PRL|SLC19A1|CD3E|DUSP5|ADA|CCM2|CD8A|TNF|HMGA1|AGAP2|ACACA","17588","18127|17869|17947|18040|18124|17824|17827|18151|17833|17926|18088|17806|18010|17914|18082|17920","9.0E-4","","BTO:0001493","0.15171264163912462","0"
"91","4","KEGG Pathways","","IL-17 signaling pathway","0.0304","IFNG|CCL20|LCN2|TNF","17588","17947|17863|17779|18010","0.0033","","hsa04657","0.15171264163912462","0"
"92","4","WikiPathways","","Corticotropin-releasing hormone signaling pathway","0.0304","NOS3|POMC|NR4A1|ACACA","17588","18013|17851|17884|17920","0.0034","","WP2355","0.15171264163912462","0"
"80","4","GO Biological Process","","Acute inflammatory response","0.0312","LBP|IL1RN|GATA3|TNF","17588","17815|17794|17899|18010","0.0021","","GO:0002526","0.1505845405981557","0"
"80","4","GO Biological Process","","Neutrophil chemotaxis","0.0312","LBP|CCL20|CCL5|CCL4","17588","17815|17863|17989|18100","0.0021","","GO:0030593","0.1505845405981557","0"
